Acre,Land_Planting,Strate_Fertilizer,Liquid_Fertilizer,Fungicide,Insecticide,Others,Area,KG,Total_Expenses,Investment,Estimated_Yield,Revenue,Profit,Is_Profitable
4,199200,574505,52039,185690,105895,43857,mahiyanganaya,10850,1161186,60000,467.1947474392561,46719.47474392561,-13280.52525607439,False
4,161199,571147,50189,190668,102887,47756,bakamuna,11900,1123846,60000,529.4319684369566,52943.19684369566,-7056.8031563043405,False
4,172126,539239,52898,199401,106734,42557,girithale,8400,1112955,60000,377.3737482647546,37737.37482647546,-22262.62517352454,False
4,188977,620880,41706,197290,114919,48650,Kandakatiya,9800,1212422,60000,404.1497102494016,40414.97102494016,-19585.02897505984,False
4,179881,658874,59225,188507,103404,45385,medirigiriya,21850,1235276,60000,884.4177333648513,88441.77333648513,28441.77333648513,True
4,162468,521315,34483,201396,115223,38684,monaragala,9800,1073569,60000,456.42152483911144,45642.152483911144,-14357.847516088856,False
4,171324,585285,43465,201216,91431,49262,morawewa,18700,1141983,60000,818.7512423564974,81875.12423564974,21875.12423564974,True
4,163196,630851,57242,185244,108466,40327,nikaweratiya,15070,1185326,60000,635.6900970703418,63569.00970703419,3569.009707034187,True
4,161879,592745,50587,202722,97045,44132,kanthale,14180,1149110,60000,616.9992428923254,61699.924289232535,1699.9242892325346,True
4,177912,552350,41781,189448,85536,42435,ampara,15780,1089462,60000,724.2106654477165,72421.06654477165,12421.066544771646,True
4,173695,658597,52798,203296,88872,40345,dehiaththakandiya,13620,1217603,60000,559.2955996330495,55929.55996330495,-4070.4400366950504,False
4,197400,550175,39872,185680,97553,39078,mahiyanganaya,10700,1109758,60000,482.0870856529081,48208.70856529081,-11791.291434709186,False
4,187469,662554,33790,196888,82379,46402,bakamuna,11760,1209482,60000,486.1585372911709,48615.85372911709,-11384.146270882913,False
4,185753,545818,33704,197222,105184,50952,girithale,8300,1118633,60000,370.9885190227715,37098.85190227715,-22901.14809772285,False
4,165537,627002,50210,193148,83461,50992,Kandakatiya,9950,1170350,60000,425.0865125817063,42508.651258170634,-17491.348741829366,False
4,171940,554483,34186,195848,86746,42470,medirigiriya,22300,1085673,60000,1027.0127377212107,102701.27377212107,42701.27377212107,True
4,195559,580941,36673,198410,92678,44099,monaragala,9600,1148360,60000,417.98739071371347,41798.73907137135,-18201.260928628653,False
4,161528,579608,33984,192885,97930,47373,morawewa,18100,1113308,60000,812.8927484577492,81289.27484577493,21289.274845774926,True
4,162002,657397,36669,198841,115242,47096,nikaweratiya,15300,1217247,60000,628.4673529694467,62846.735296944666,2846.7352969446656,True
4,179346,584992,32792,193495,100863,39845,kanthale,14560,1131333,60000,643.4886987297286,64348.869872972864,4348.869872972864,True
4,164235,606872,50297,202699,111538,46331,ampara,16250,1181972,60000,687.41053087552,68741.05308755199,8741.05308755199,True
4,184705,605435,53627,203766,80408,50974,dehiaththakandiya,12980,1178915,60000,550.5061857725112,55050.61857725112,-4949.3814227488765,False
4,161457,552680,57158,188019,88668,51057,mahiyanganaya,11140,1099039,60000,506.8064008647555,50680.64008647555,-9319.359913524451,False
4,187581,597900,44418,187719,81935,40545,bakamuna,12030,1140098,60000,527.586225043812,52758.622504381194,-7241.377495618806,False
4,173514,640046,42176,190735,104762,43101,girithale,8800,1194334,60000,368.40615774146926,36840.61577414693,-23159.38422585307,False
4,183198,562704,55365,198938,106897,39124,Kandakatiya,10400,1146226,60000,453.66271572970777,45366.27157297078,-14633.728427029222,False
4,163164,600804,50963,190866,87674,45769,medirigiriya,22650,1139240,60000,994.0837751483444,99408.37751483444,39408.37751483444,True
4,176376,592930,38733,198248,89443,38595,monaragala,9700,1134325,60000,427.5670552972032,42756.70552972032,-17243.29447027968,False
4,191665,614906,52927,198409,103373,37771,morawewa,18580,1199051,60000,774.7793880327025,77477.93880327026,17477.938803270255,True
4,174249,644320,37474,188830,82663,43519,nikaweratiya,14990,1171055,60000,640.021177485259,64002.1177485259,4002.117748525903,True
4,163311,646560,45122,198292,83276,46944,kanthale,13820,1183505,60000,583.8589613056134,58385.89613056134,-1614.1038694386589,False
4,164820,647922,42004,185158,102286,42188,ampara,16540,1184378,60000,698.2568065262949,69825.6806526295,9825.680652629497,True
4,197609,615748,55475,203768,99204,49310,dehiaththakandiya,13120,1221114,60000,537.2143796566086,53721.43796566086,-6278.562034339142,False
4,171147,664593,32894,198937,91086,40040,mahiyanganaya,11280,1198697,60000,470.5108964150239,47051.08964150239,-12948.910358497611,False
4,166196,569476,47627,187993,105159,45085,bakamuna,11850,1121536,60000,528.2933405615156,52829.33405615156,-7170.665943848442,False
4,173903,589015,34782,199428,86094,40085,girithale,8950,1123307,60000,398.3772913370966,39837.72913370966,-20162.27086629034,False
4,195477,667300,43723,202104,80748,43037,Kandakatiya,9700,1232389,60000,393.5445707483595,39354.45707483595,-20645.542925164053,False
4,176433,583956,56311,202947,96960,42085,medirigiriya,22050,1158692,60000,951.503937198151,95150.3937198151,35150.393719815096,True
4,185812,622983,51921,196026,89181,36744,monaragala,9900,1182667,60000,418.5455415598812,41854.55415598812,-18145.445844011883,False
4,176940,661718,38899,192919,97721,41887,morawewa,18320,1210084,60000,756.972243249229,75697.22432492289,15697.224324922892,True
4,176396,638480,43940,189453,93826,42417,nikaweratiya,15080,1184512,60000,636.549059866004,63654.905986600395,3654.9059866003954,True
4,193626,655831,58113,194327,82411,38850,kanthale,14150,1223158,60000,578.4207763837542,57842.07763837542,-2157.92236162458,False
4,195141,667371,51029,194246,108341,44465,ampara,15890,1260593,60000,630.2589336923178,63025.89336923178,3025.8933692317805,True
4,160544,646918,51528,196237,97737,46744,dehiaththakandiya,13550,1199708,60000,564.7207487155208,56472.07487155208,-3527.925128447918,False
4,165416,575768,57852,186547,88008,49825,mahiyanganaya,10900,1123416,60000,485.1275039700343,48512.75039700343,-11487.24960299657,False
4,173986,526654,36833,190367,85929,44480,bakamuna,12120,1058249,60000,572.6440563610265,57264.40563610265,-2735.5943638973476,False
4,184346,603892,44177,199841,99871,37461,girithale,8700,1169588,60000,371.9258405523996,37192.58405523996,-22807.41594476004,False
4,163182,563520,59069,197763,100315,36709,Kandakatiya,10050,1120558,60000,448.4372964183916,44843.72964183916,-15156.270358160837,False
4,164006,586915,45406,199213,105392,39627,medirigiriya,22750,1140559,60000,997.3179817966454,99731.79817966455,39731.79817966455,True
4,184926,678839,55913,188940,108717,39455,monaragala,9800,1256790,60000,389.8821601063026,38988.21601063026,-21011.78398936974,False
4,179737,634448,42082,203468,91678,39599,morawewa,18680,1191012,60000,784.2070440935944,78420.70440935944,18420.704409359445,True
4,193085,678145,39418,184151,95500,47317,nikaweratiya,15230,1237616,60000,615.2958591356286,61529.585913562856,1529.5859135628561,True
4,178778,641811,38719,190035,100217,48642,kanthale,14600,1198202,60000,609.246187203827,60924.61872038271,924.6187203827067,True
4,163806,536960,36202,189024,104557,37454,ampara,16240,1068003,60000,760.2974898010586,76029.74898010587,16029.74898010587,True
4,161363,567029,57109,185183,109802,51742,dehiaththakandiya,13380,1132228,60000,590.8703900627788,59087.03900627788,-912.9609937221176,False
4,179818,643128,59645,195590,94353,46166,mahiyanganaya,10600,1218700,60000,434.8896364979076,43488.963649790756,-16511.036350209244,False
4,199723,623809,34833,186435,115868,39582,bakamuna,11560,1200250,60000,481.56634034576126,48156.63403457613,-11843.365965423873,False
4,194702,602526,41569,185839,99937,39009,girithale,8750,1163582,60000,375.99412847568976,37599.41284756898,-22400.58715243102,False
4,167954,545730,42926,201105,107028,37524,Kandakatiya,10120,1102267,60000,459.0539315791909,45905.39315791909,-14094.60684208091,False
4,180783,571454,47209,191090,113900,43359,medirigiriya,21950,1147795,60000,956.1811996044589,95618.1199604459,35618.119960445896,True
4,193348,526842,53419,189825,114433,51770,monaragala,10050,1129637,60000,444.83316321968914,44483.316321968916,-15516.683678031084,False
4,181891,593624,56045,186333,111154,40173,morawewa,17950,1169220,60000,767.605754263526,76760.5754263526,16760.575426352603,True
4,194625,609303,38175,193681,98386,44912,nikaweratiya,14880,1179082,60000,630.9993706968643,63099.93706968643,3099.937069686428,True
4,185797,524754,36005,195527,87400,40967,kanthale,14300,1070450,60000,667.9433882946424,66794.33882946425,6794.33882946425,True
4,191127,554949,49868,196870,106192,46584,ampara,15660,1145590,60000,683.4906030953483,68349.06030953483,8349.060309534834,True
4,171641,642788,51777,192411,101741,42149,dehiaththakandiya,13000,1202507,60000,540.5373939611162,54053.73939611162,-5946.260603888382,False
4,170398,592026,54348,191418,97714,49636,mahiyanganaya,10480,1155540,60000,453.4676428336535,45346.76428336535,-14653.235716634648,False
4,178007,660663,49995,195481,94813,36580,bakamuna,11830,1215539,60000,486.6154027143514,48661.54027143514,-11338.459728564863,False
4,190718,553942,41760,192861,111822,38729,girithale,8550,1129832,60000,378.37483802901676,37837.483802901676,-22162.516197098324,False
4,187298,631847,39567,201898,108837,43341,medirigiriya,22600,1212788,60000,931.7374512280795,93173.74512280796,33173.74512280796,True
4,161015,634672,43114,202921,115919,48671,monaragala,10200,1206312,60000,422.7761972027137,42277.619720271374,-17722.380279728626,False
4,178611,618786,37562,196795,108225,43933,Kandakatiya,9800,1183912,60000,413.88211285973955,41388.21128597396,-18611.788714026043,False
4,177156,571370,42181,185824,85783,40504,medirigiriya,22350,1102818,60000,1013.3131668144699,101331.31668144699,41331.31668144699,True
4,175178,523048,35828,195236,87338,40076,monaragala,9900,1056704,60000,468.4377081945369,46843.77081945369,-13156.22918054631,False
4,184565,607257,45884,188216,107389,49004,morawewa,18750,1182315,60000,792.9358927189454,79293.58927189454,19293.58927189454,True
4,171961,672284,52002,196194,98125,46557,nikaweratiya,15020,1237123,60000,607.0536236089702,60705.362360897016,705.3623608970156,True
4,171089,528618,41670,185716,101020,36212,kanthale,13840,1064325,60000,650.1773424470908,65017.734244709085,5017.734244709085,True
4,198080,664449,42427,194913,97255,43838,ampara,16000,1240962,60000,644.6611580370712,64466.11580370712,4466.115803707122,True
4,188454,596392,55054,200119,86520,50502,dehiaththakandiya,12910,1177041,60000,548.4091038460002,54840.91038460002,-5159.089615399978,False
4,179557,651110,53595,198083,100210,48691,mahiyanganaya,10820,1231246,60000,439.3922904115018,43939.22904115018,-16060.770958849818,False
4,197878,677622,39860,193722,101239,40684,bakamuna,12140,1251005,60000,485.2098912474371,48520.98912474371,-11479.010875256288,False
4,195349,531081,50184,199270,115148,39610,girithale,8900,1130642,60000,393.5816996007578,39358.16996007578,-20641.83003992422,False
4,198322,545533,33533,187249,111463,44316,Kandakatiya,9700,1120416,60000,432.8749321680519,43287.49321680519,-16712.50678319481,False
